title,date,description
Blockchain ID platforms could shift airdrops from risky to valuable,2024-09-03 07:08:00,"The role of airdrops within the blockchain ecosystem has recently been under the microscope after Vitalik Buterin voiced his support for them, but what part do they really play? Titus Capilnean, Vice President of Go-To-Market at Civic, told crypto.news that…"
PancakeSwap burns CAKE tokens worth $15m,2024-09-02 15:57:00,PancakeSwap has seen the price of its native token rise slightly after the multi-chain decentralized exchange announced it had burned more than 9 million of the tokens. The price of PancakeSwap (CAKE) rose by about 2.3% following the announcement. This…
Pi Network price crash continues as crypto sentiment wanes,2024-09-02 14:31:00,"The Pi Network IOU token continued its strong downtrend as sentiment in the crypto industry waned. Pi Coin (PI) was trading at $33.90 on Monday, Sep. 2, down by over 5% in the last 30 days and by over 72%…"
CoinDCX’s Okto becomes first Web3 wallet licensed in UAE’s RAK DAO,2024-08-27 12:51:00,"Okto wallet, the self-custodial wallet developed by Indian crypto exchange CoinDCX, has secured a business license from RAK Digital Assets Oasis, a free-trade zone in the United Arab Emirates. According to a press release shared with crypto.news, the new license…"
Tokenized T-Bills issuer OpenEden surpasses $100m in TVL,2024-08-26 16:45:00,"Tokenization platform OpenEden has surpassed $100 million in total value locked for its tokenized U.S. Treasury Bills. OpenEden’s announcement on Aug. 26, comes a few weeks after it revealed plans to launch the first T-Bills on the XRP (XRP) network.…"
"Base.fun empowers creators with multi-chain support, portfolio management",2024-08-26 15:36:00,"Base.fun launches V2: multi-chain memecoin launchpad empowering creators across BSC, Base, Ethereum, and Arbitrum. #pressrelease"
Bitcoin Layer 2 Stacks readies for Nakamoto upgrade activation,2024-08-26 14:49:00,"Stacks, the biggest Bitcoin layer-2 network, will be in the spotlight this week as the rollout of the Nakamoto upgrade starts. Stacks (STX) token was trading at $1.80 on Monday, Aug. 26, up by 68% from its lowest level in…"
"Polygon price retreats as NFT sales, DEX volume rises",2024-08-25 18:08:00,"Polygon retreated for the first time in 10 days, even after seeing encouraging metrics on its non-fungible token and decentralized finance ecosystem. DEX volume and NFT sales rise Polygon (MATIC) retreated to a low of $0.53, down from last week’s…"
"BNB Smart Chain DEX volume rises, briefly flips Solana",2024-08-25 14:03:00,"Binance’s BNB Smart Chain has seen a big jump in Decentralized Exchange volume activity in the past few days, temporarily flipping Solana. Data by DeFi Llama shows that its weekly volume rose by almost 40% to $5.4 billion, making it…"
NFT market up 23% in weekly sales; Ethereum leads charge,2024-08-24 18:40:00,"The non-fungible token market experienced a 23.4% jump in sales between Aug. 19 and 24. Ethereum currently dominates the landscape, followed by Solana and Polygon. In the past week, CryptoSlam data shows sales volumes in the broader NFT market soared…"
Franklin Templeton brings tokenized money market fund to Avalanche,2024-08-22 14:57:00,"Franklin Templeton, a global investment firm managing over $1.6 trillion in assets, has expanded its tokenized money market fund to Avalanche. Franklin Templeton announced on Aug. 22 that its OnChain U.S. Government Money Fund had extended to the Avalanche (AVAX)…"
Avalanche rises after big token unlock; staking reward falls,2024-08-21 15:28:00,"Avalanche, the 14th biggest cryptocurrency, rose for the sixth consecutive day after a significant token unlock. The Avalanche (AVAX) token reached a high of $23.25 on Aug. 21, its highest level since Aug. 3 and 32% above its lowest level…"
"Flux rallies 22% in last 24 hours, analysts eye further gains",2024-08-19 09:46:00,"Flux, the native token of the Flux ecosystem, has surged by 22% in the last 24 hours, making it a top trending cryptocurrency in the U.S. At the time of writing, Flux (FLUX) was still up 20%, exchanging hands at…"
"Bitcoin stuck in apathy phase, but big moves are coming: analyst",2024-08-15 13:34:00,"Bitcoin price has moved sideways this week even as American stocks continued their post-Black Monday crash rally.  Bitcoin (BTC), the biggest cryptocurrency in the industry, has been stuck in a narrow range between $58,000 and $60,000 this week. Bitcoin has…"
AAVE secures top gainer spot with 9% surge in 24 hours,2024-08-15 07:16:00,"Aave, a decentralized crypto lending platform, experienced a 9% price surge on Aug. 15 morning, positioning it as the top performer in the crypto market. At the time of this report, Aave’s (AAVE) price remained 8% higher, trading at $106.4,…"
Pepe Unchained raises $8.5M in presale as experts make bullish calls on project,2024-08-14 16:17:00,"Pepe Unchained raises $8.5M, boosting its potential as a top memecoin with a Layer-2 Ethereum scaling solution. #partnercontent"
Offchain Labs unveils new platform to boost crypto adoption,2024-08-14 15:17:00,"Offchain Labs, a venture-backed firm with traction across the crypto space, aims to boost further development and adoption of blockchain via a new platform dubbed Tandem. The Offchain Labs developer team’s ecosystem footprint includes core contributions to the development of…"
Base leads as Ethereum L2 transactions hit an ATH of 12.5 million,2024-08-14 09:33:00,"Ethereum layer-2 networks recorded an unprecedented 12.52 million transactions, setting a new all-time high. According to data from growthepie, this peak, recorded on Aug. 13, surpasses the previous record of 11.5 million transactions set on April 4. After a dip…"
Curve DAO token flips 50 EMA following ecosystem news,2024-08-13 14:01:00,"The Curve DAO price rose for the second consecutive day after developers reduced the token emissions. Curve (CRV) token jumped to a high of $0.3161, its highest level since July 15 and 77% above its highest point since Monday, Aug.…"
Ondo Finance token at risk if Fed begins cutting rates,2024-08-13 13:28:00,"The Ondo Finance token retreated by over 6% on Tuesday as traders focused on the upcoming U.S. Consumer Price Index (CPI) data. Ondo (ONDO) was trading at $0.7345, down 50% from its highest point this year, bringing its market cap…"
Bitget surpasses MetaMask to become most downloaded wallet in July,2024-08-13 06:19:00,"Non-custodial wallet Bitget has surpassed Metamask to become the most downloaded web3 wallet in July. According to a press release shared with crypto.news, Bitget Wallet surpassed 30 million users globally in July, marking a 150% surge in users compared to…"
Superstate integrates Chainlink for tokenized treasury fund,2024-08-12 19:44:00,"Superstate, a blockchain-based asset management firm, has integrated Chainlink’s technology as it taps into the growing tokenization market. The asset manager will leverage the Chainlink (LINK) Data Feeds to bring net asset value data for its tokenized treasury fund on-chain.…"
Uniswap Ethereum L2 addresses reach new high of 8.5m,2024-08-09 15:22:00,"Ethereum layer-2 wallet addresses using Uniswap’s decentralized exchange nearly doubled last month compared to numbers recorded in June. Dune analytics data showed 8.5 million Ethereum (ETH) addresses trading on Uniswap via L2s like Arbitrum, Base, Optimism, Polygon, and ZKSync, setting…"
Telegram mini-games to get a boost with Pixelverse and Azur Games,2024-08-08 14:17:00,Web3 gaming platform Pixelverse has announced a strategic partnership with mobile game studio Azur Games to enhance the gameplay experience of Telegram mini-games.  This collaboration will introduce a new mobile game on the Pixelverse platform featuring characters from the Pixelverse…
Decentralized crypto exchange Nexera halts trading following $1.5m exploit,2024-08-07 08:33:00,"Multi-chain decentralized trading platform Nexera has suffered a $1.5 million exploit, forcing it to stop all trading operations. Decentralized crypto exchange Nexera — also known as AllianceBlock Nexera — has fallen victim to a hacker attack, resulting in a loss…"
