title,date,description
"Q4 pump incoming: SOL, DTX Exchange, SHIB to lead as on-chain metrics rise",2024-09-25 15:00:00,"Investors get ready for the Q4 crypto rally: Solana, DTX Exchange, and Shiba Inu show promising on-chain metrics, signaling significant price increases. #partnercontent"
Solana’s 11-month bullish trend in question as other tokens prepare for gains,2024-09-25 14:22:00,"As Solana faces uncertainty, Raboo’s RABT has surged 90% in its presale, with analysts predicting a 233% gain before it ends, positioning Raboo as a standout player. #sponsored"
ChatGPT pinpoints key altcoin set to eclipse top ranking cryptos BNB and Solana,2024-09-25 14:09:00,"Crypto analysts agree with ChatGPT that Rollblock could surpass BNB and Solana, fueled by its GambleFi platform and presale success. #partnercontent"
"Experts bet on ADA, TRX and new hybrid exchange-based token",2024-09-25 12:00:00,"With “Uptober” around the corner and a bull run anticipated, Cardano, TRON, and the emerging DTX Exchange are positioned as top picks. #partnercontent"
"Investors enter Intel Markets presale batch 2 as FTM, AVAX fluctuate",2024-09-25 12:00:00,"Investors are rushing to get their hands on Intel Markets as its presale stage 2 is selling out quickly; meanwhile, Fantom and Avalanche start a bullish uptrend. #partnercontent"
"Reasons why crypto whales are on XRP, Solana, and Rollblock buying spree",2024-09-25 06:08:00,"Discover why crypto whales are heavily investing in XRP, Solana, and Rollblock, and what their price direction and potential gains look like for 2024. #partnercontent"
"Intel Markets soars with $1m Quantum AI research grant as XRP, LINK sinks",2024-09-24 16:00:00,"Ripple’s never-ending drama takes a new turn, and Chainlink ignites outflows post-token unlock, while Intel Markets gains attention. #partnercontent"
XRP faces abandonment while ADA investors jump to fast-gaining altcoins,2024-09-24 15:00:00,"As Bitcoin holds above $64k after the Fed rate cut, investors are shifting focus to DTX Exchange, while Ripple and Cardano struggle to break out. #partnercontent"
Trader who bought SUI at $0.5 now bet on LINK and Intel Markets,2024-09-24 14:45:00,Intel Markets and Chainlink are the latest on traders’ radars after Sui’s explosive growth. #partnercontent
"Viral crypto tokenizing real estate and other real-world assets to outperform TON, TRX",2024-09-24 11:27:00,"Rexas Finance, focused on tokenizing real-world assets like real estate, is gaining attention with its rapid presale success, positioning it to outpace Toncoin and Tron. #pressrelease"
Supposed Hamster Kombat co-founder launches new game,2024-09-23 18:10:00,"Hamster Cash, a hard fork of Hamster Kombat, was allegedly launched by a Hamster Kombat co-founder amid complaints of unfair airdrop allocations. The alleged co-founder, who remains unidentified, reportedly started Hamster Cash to offer a better reward system than Hamster…"
Policymakers compare Intel Markets with 2021 Dogecoin as it overshadows ADA,2024-09-23 18:00:00,"As Cardano slows down and Dogecoin stays steady, Intel Markets is emerging as a promising new contender with innovative features and strong growth potential. #partnercontent"
Telegram’s Durov: User data may be shared with authorities,2024-09-23 17:25:00,"Pavel Durov, the CEO of Telegram, addressed concerns about the misuse of Telegram’s search functionality in a recent post, announcing significant updates to the platform’s moderation policies. In his Telegram post, Durov emphasized that while Telegram’s search feature allows users…"
TON-native wallet announces support for Tron assets,2024-09-23 15:46:00,"MyTonWallet, a wallet application native to The Open Network blockchain, has added support for Tron. The TON wallet announced its multi-chain support in a post on X on Sept. 23, noting that users can now access TronDAO assets via its…"
"DTX Exchange builds excitement with $2.67m presale as TON, XRP whales load up",2024-09-23 07:59:00,"Toncoin and Ripple enjoy massive inflow as market conditions settle; meanwhile, the DTX Exchange soars with a $2.67 million bullish presale rally. #partnercontent"
TON price stalls as investors eye a new altcoin showcasing triple-digit growth,2024-09-22 12:47:00,"Rollblock surges 170% in presale, attracting Toncoin investors amid negative news, with analysts forecasting 880% gains. #partnercontent"
"Crypto VC funding: The Open Network raises $30M, Drift Protocol brings in $25M",2024-09-21 18:26:00,"Our crypto VC funding column, for the week of Sept. 15 to Sept. 21, explores the latest capital-raising efforts: Open Network, Drift Protocol, Helius, Hemi Labs and Pipe Network."
Surprise crypto surge may come this week – here are the top coins to keep an eye on,2024-09-20 19:19:00,This week’s crypto market shift has investors buzzing—find out which digital currencies could be poised for a breakout. #partnercontnt
"TON, ETH holders are betting big on this hidden gem for huge returns",2024-09-20 16:00:00,Big-time Toncoin and Ethereum holders are turning to a new hidden crypto gem that could rise by 30x in the crypto space. #partnercontent
"Multichain Intel Markets becomes leading choice for AAVE, ADA traders post-FOMC",2024-09-20 13:02:00,"Intel Markets, a leading AI-powered trading platform rallies to $370k post-FOMC, with Cardano and AAVE traders diving into the project. #partnercontent"
"ETH, DOT fear losing key price levels; INTL blockchain captures expert attention",2024-09-20 12:00:00,"Amid Ethereum and Polkadot losing key price levels, experts’ attention has been captured by Intel Markets’ AI-powered blockchain. #partnercontent"
SOL prediction for Q4; XRP and new hybrid exchange protocol gain attention,2024-09-19 20:30:00,"Solana is set to close the year above $250. Meanwhile, investors are attracted to XRP and DTX Exchange thanks to their budget-friendliness and growth prospects. #partnercontent"
Telegram trading bot Maestro elevates crypto trading experience,2024-09-19 14:32:00,"Telegram trading bot Maestro simplifies crypto trading with advanced tools like sniping, copy trading, and anti-rug features, helping traders of all levels. #partnercontent"
RedStone debuts first price oracles for TON blockchain,2024-09-19 13:25:00,"Blockchain developer RedStone has integrated its oracle solution into The Open Network, offering the first-ever price feeds on the network. Telegram-incubated The Open Network (TON) is bolstering its decentralized finance ecosystem with RedStone’s launch of the first oracle price feeds,…"
"Intel Markets presale heats up with support from big-time SOL, TON holders",2024-09-18 22:00:00,"Excitement builds around the Intel Markets presale, drawing attention from major holders of Solana and Toncoin as they seek the next big opportunity. #partnercontent"
Elympics: Web3 gaming adoption is driven by platforms like Telegram,2024-09-18 19:25:00,"A recent report commissioned by Elympics, a Web3 gaming protocol, highlighted how Telegram and blockchain technology have transformed the gaming world. The research report, shared with crypto.news and based on feedback from nearly 1,000 global gamers, shows how platforms like…"
Expert consensus foresees 25bps cut and short-term volatility,2024-09-18 16:38:00,"Ahead of the Federal Reserve meeting, markets weighed the expected rate cuts and how asset prices might react over the coming months. Of 114 economist opinions polled by Bloomberg, 104 experts predicted the Federal Reserve would cut funding rates by…"
"ICP price triple bottoms as BOB, MSQ push transactions higher",2024-09-18 12:50:00,"Internet Computer price retreated for the fourth consecutive day as network activity surged following the launch of fair minting protocols in its ecosystem. Internet Computer (ICP) dropped to $7.70, its lowest level since Sept. 9, and 16% below its highest…"
"BNB eyes $600 milestone with CZ’s return, as Raboo poises for top 20",2024-09-17 11:41:00,"Binance Coin eyes a $600 breakout as Raboo gains momentum, positioning itself as a potential top 20 crypto with its smart AI-powered meme platform. #sponsored"
Top cryptos this September with potential to turn $15 into $1250 by January 2025,2024-09-16 17:42:00,"CYBRO’s token presale surges past $2M, drawing crypto whales with a 1200% ROI potential and a $0.03 presale price. #partnercontent"
IntelMarkets: A crypto with 11x growth potential attracting ETH & TON whales,2024-09-15 16:46:00,"IntelMarkets is set to launch an AI trading platform, with 32M tokens sold in Stage 1 and an 11x growth forecast. #partnercontent"
"Layer-2 criticism hits Arbitrum, Optimism; DTX Exchange debuts hybrid blockchain",2024-09-14 12:59:00,"Ethereum L2s Arbitrum and Optimism face criticism and price drops, while DTX Exchange’s layer-1 blockchain excels in presale. #partnercontent"
"Investors pivot from PEPE, DOGE, shift to new hybrid exchange protocol",2024-09-13 18:30:00,"With memecoins like Pepe and Dogecoin plummeting, investors are turning to DTX Exchange for its hybrid trading potential and massive upside. #partnercontent"
UTONIC Protocol secures $100m TVL for TON’s first restaking solution,2024-09-13 15:31:00,"UTONIC Protocol, a restaking solution on The Open Network (TON), has secured $100 million in total value locked from investors, validators and institutions. The protocol, backed by several leading players in the crypto restaking ecosystem, offers a marketplace where projects…"
Binance lists Telegram mini-app game Catizen on Launchpool,2024-09-13 14:33:00,"Binance has announced the Telegram mini-app game Catizen as the 59th project on the Binance Launchpool, allowing users to farm the gaming bot’s native token ahead of trading. In its announcement on Sept. 13, Binance said Catizen will go live…"
"TON, Intel Markets and ETH: The next cryptos to skyrocket",2024-09-12 17:00:00,"As Amina’s VASP filing sparks market excitement, Toncoin, Intel Markets, and Ethereum are poised for potential price surges. #partnercontent"
Best performing altcoins to watch this week,2024-09-12 08:49:00,"With the crypto market capitalization now somewhere midway between the highest and lowest points of the last 12 months, many investors are looking for opportunities in the crypto industry. Check out the best performing altcoins this week including high-cap and…"
"ETH holders cash out for Raboo’s ROI, leaving DOGS struggling to keep up",2024-09-12 08:13:00,"While Ethereum and DOGS struggle, Raboo’s AI-backed MemeFi platform is set to soar with huge ROI. #sponsored"
Binance Labs invests in Telegram mini app Blum,2024-09-11 14:40:00,"Binance alumni behind decentralized exchange Blum disclosed financial backing from Binance Labs, the company’s venture capital arm. On Sept. 11, Blum announced an investment from Binance Labs designed to bootstrap the DEX, which has amassed 60 million users since launching…"
Osmosis introduces Polaris portal for cross-chain token trading,2024-09-11 13:43:00,"Osmosis has introduced the Polaris portal, a solution to the fragmentation that crypto users face across decentralized finance. With crypto’s increasing popularity, the number of different blockchains and their associated ecosystems has surged. This has led to a difficulty where…"
"SEC crypto fines spiked 3,018% in one year",2024-09-09 16:39:00,"The SEC’s aggressive digital asset enforcement actions have netted billions in settlements, the bulk of which occurred this year. Since the U.S. Securities and Exchange Commission extended its oversight to the nascent crypto industry in 2013, civil penalties levied against…"
Alchemy Pay brings crypto payments to Telegram via TON network,2024-09-09 14:42:00,"Alchemy Pay has launched its crypto payment solutions on Telegram through The Open Network. This addition will allow users of the popular messaging app to make crypto transactions without leaving the platform, making it easier for Telegram’s user base to…"
"TON, SOL holders make a massive play on new presale star",2024-09-09 11:30:00,"Investors holding Toncoin and Solana are flocking toward a new presale star that promises to bring them 1,100% returns – Intel Markets. #partnercontent"
"Crypto ETF outflows, Durov speaks, Harris vs. Trump | Weekly Recap",2024-09-08 13:27:00,Spot crypto ETFs recorded multiple outflows; Telegram’s Pavel Durov talks arrest; Ripple co-founder backs Kamala Harris ahead of her debate with Donald Trump.
Here’s why the DOGS token is rising as cryptocurrencies sink,2024-09-06 17:52:00,"DOGS token rose for the third consecutive day as most cryptocurrencies retreated after the U.S. jobs report reignited recession fears. DOGS (DOGS), which recently launched its airdrop, rose to a high of $0.0011, up by 16.5% from its lowest point…"
"Intel Markets presale selling out, aims to compete with SOL, ETH",2024-09-06 14:00:00,"Intel Markets presale heats up as it sells over 28m tokens, positioning itself as a potential 11x crypto, while Solana and Ethereum brace for bullish moves. #partnercontent"
"Ethereum and Ripple whales flock to Intel Markets, a new presale project",2024-09-06 10:30:00,"Ethereum and Ripple’s whales are showing interest in Intel Markets, a rising star in the crypto market that could surge by 11x or more. #partnercontent"
Telegram CEO Pavel Durov responds to accusations after indictment,2024-09-05 21:47:00,"Durov has spoken out for the first time following his arrest last week, defending the platform’s moderation efforts and criticizing authorities for targeting him personally over users’ illegal activities. Today, nearly a week after the CEO of Telegram, Pavel Durov,…"
Blockaid fends off $700k in losses from new Angel drainer,2024-09-05 18:19:00,Blockchain security platform Blockaid said it detected a new Angel Drainer prowling web3 protocols and trying to steal user funds from wallets. Angel Drainer is a malicious code complex targeting crypto wallets and attacking decentralized finance protocols. Some believed the…
"Experts highlight new stage 1 presale contender among ETH, DOGE turbulence",2024-09-05 16:30:00,"Intel Markets is gaining momentum with over 27m tokens sold in presale, and experts predict it could rival Ethereum and Dogecoin with a projected 1,100% growth in 2024. #partnercontent"
"Slow recovery ahead for TON, NEAR while DTX presale gains traction",2024-09-05 16:00:00,"DTX Exchange becomes the biggest presale of the year as its presale rush bags millions, outshining Toncoin and Near Protocol amid shifting market trends. #partnercontent"
"TON falls to 5-month lows, 86% of holders seeing losses",2024-09-05 08:37:00,"The Toncoin price plunged below $5, marking a five-month low. The amount of holders at a loss has significantly increased.  Toncoin (TON) dropped 4% in the past 24 hours and is trading at $4.6 at the time of writing. This…"
New wallet drainer targets growing blockchain ecosystems: Blockaid,2024-09-05 07:05:00,"A newly evolved wallet drainer has unleashed a wave of scams targeting emerging blockchain ecosystems like TON and TRON, analysts say. Blockchain ecosystems like The Open Network and TRON seem to be under siege as the newly evolved AngelX wallet…"
"Further downswings for ADA, XRP; New presale token defies bearish trends",2024-09-04 16:00:00,"As the crypto market experiences another downturn, Intel Markets defies the trend with its rapidly selling presale, positioning itself as a potential breakout star in the DeFi space. #partnercontent"
Injective launches tokenized index tracking BlackRock’s BUIDL fund,2024-09-04 15:30:00,"Injective has introduced a new tokenized index for BlackRock’s BUIDL Fund, enabling users to track the fund’s supply. According to a statement from Injective (INJ), this index is the first perpetual market of its kind. It will allow users to…"
Chart of the day: POPCAT traders beware — the worst is yet to come,2024-09-04 09:33:00,"In just 10 days, POPCAT has dropped over 30%, but the decline may not be over. A deeper analysis of multiple indicators reveals that further declines could be on the horizon. Inside POPCAT’s parallel channel POPCAT respects a parallel channel…"
"Notcoin down 34% in 10 days, can the bulls trigger a reversal?",2024-09-04 09:27:00,"Notcoin has been on a consistent downtrend since it dropped from a critical psychological support level in late August. The bearish phase for Notcoin (NOT) began on Aug. 24, when it fell below the crucial $0.01 support. The following day,…"
"TRON revenue surged 46%, closing the gap with Ethereum",2024-09-03 09:20:00,"TRON network’s revenue saw an impressive rise in August while Ethereum recorded a notable decrease. According to data shared by Lookonchain, TRON’s (TRX) monthly revenue increased by 46.5% — rising from $41.9 million in July to $61.4 million in August.…"
"Experts predict these coins will lead the bull run: Binance Coin, Intel Markets, Tron",2024-09-03 08:00:00,"As the next crypto bull run looms, experts spotlight Binance Coin, Intel Markets, and Tron as top contenders for massive gains. #partnercontent"
XRP 1b token unlock; TON’s resilience; Intel Market’s AI-powered trading platform,2024-09-03 07:00:00,"As Ripple and Toncoin face market challenges, Intel Markets emerges as a standout, poised to transform the $36 billion global crypto trading market. #partnercontent"
Another country launches investigation against Telegram: What’s going on,2024-09-02 17:35:00,"An investigation has begun against Telegram in South Korea on similar charges brought against the messenger in France. Yonhap News Agency, citing the police, reported that the platform is accused of aiding and abetting sexual crimes. The head of the…"
"Tron price retreats as ecosystem growth, open interest falls",2024-09-02 12:43:00,"Tron price has retreated over the past eight days as recent momentum in the ecosystem began to fade. Tron (TRX) was trading at $0.1565 on Monday, Sep. 2, down by over 7% from its highest point this year. This retreat…"
"SEC v. OpenSea, Cardano’s Chang hard fork, Telegram founder indicted | Weekly Recap",2024-09-01 13:15:00,"The latest edition of our ‘Weekly Recap,’ we’re spotlighting OpenSea, Binance, Cardano, Telegram founder Pavel Durov, and TON’s network outage."
"SOL dips, TON faces latest hurdle as DTX Exchange sees investor interest",2024-08-30 20:30:00,"As Bitcoin dips below $60,000 and altcoins like Solana and Toncoin struggle, DTX Exchange gains momentum, surpassing $2 million in presale funding. #partnercontent"
Bitcoin goes through final dip before a potential surge as SOL recovers,2024-08-30 18:30:00,"As Bitcoin eyes a potential $100,000 rally and Solana shows signs of recovery, DTX Exchange steals the spotlight with a $2 million presale surge. #partnercontent"
"Trump’s crypto embrace is winning him votes, poll shows",2024-08-30 14:15:00,A recent Fairleigh Dickinson University poll found that former President Donald Trump’s outreach to crypto owners is paying off this 2024 U.S. Presidential election season. It appears Trump’s embrace of cryptocurrency is paying off. The FDU poll revealed that Trump…
"Telegram’s financial woes continue as CEO faces criminal charges, TON price reacts",2024-08-30 09:40:00,"Telegram’s ambitions for a lucrative initial public offering (IPO) within the next two years are now in serious jeopardy following criminal charges brought against the company’s chief executive, Pavel Durov. According to exclusive documents seen by the Financial Times, the…"
"ETH, TON take a downturn while new presale token hits $2m",2024-08-29 15:30:00,"As Ethereum and Toncoin struggle under selling pressure, DTX Exchange defies the downturn, raising $2 million in its presale and positioning itself as a DeFi project to watch. #partnercontent"
DTX testnet makes headlines; Polygon and SOL prices stagnate,2024-08-29 12:00:00,Polygon and Solana investors flock to DTX Exchange as its hybrid trading model gains traction following a successful testnet launch. #partnercontent
"Telegram CEO Pavel Durov indicted, placed under judicial supervision in France",2024-08-28 19:57:00,Telegram CEO Pavel Durov has been indicted and placed under supervised release by a Paris court on Aug. 28 following his recent arrest on charges including terrorism and child abuse content. Durov has been indicted and placed under judicial supervision.…
Hamster Kombat airdrop slated for Sept. 26,2024-08-28 15:57:00,"Telegram-based clicker game Hamster Kombat announced its airdrop date after multiple delays postponed the event since July. Hamster Kombat informed its over 52 million Telegram subscribers that the airdrop and token generation event will occur on Sept. 26, following months…"
"DTX Exchange poised for gains as testnet launch attracts ETH, ADA whales",2024-08-28 14:00:00,"As Ethereum and Cardano correct, whales shift focus to DTX Exchange following its testnet launch, solidifying its status as 2024’s standout project. #partnercontent"
"Guilty, or not? What’s happening around the Durov’s arrest",2024-08-28 13:58:00,"The investigation that led to the arrest of Telegram founder Pavel Durov is being conducted against “unspecified people.” What else is going on in this case? Durov was taken to court, where a decision will be made on whether to…"
"Telegram’s Pavel Durov freed from custody, awaits court ruling",2024-08-28 13:42:00,"Telegram CEO Pavel Durov, a Franco-Russian billionaire, was released from police custody but has been transferred to a Paris courthouse, where he faces multiple charges, including terrorism and child abuse content. According to the AFP, Durov was moved on Wednesday,…"
Cardano and Solana stall as users eye Intel Markets’ trading platform,2024-08-28 13:00:00,Intel Markets is drawing in Solana and Cardano users with its smart and unique trading platform. #partnercontent
TON blockchain resumes operations following DOGS fuelled outage,2024-08-28 06:15:00,Telegram-backed The Open Network came to a standstill on Aug. 28 as block production halted due to network overload caused by the hype around the new memecoin DOGS. Data from TON Explorer revealed that no new blocks had been created…
"SOL, MATIC show huge developments; Intel Markets gains traction",2024-08-27 18:00:00,"The crypto world is flashing green signals, with Solana and Polygon leading the charge and a newcomer AI-powered Intel Markets joining the race. #partnercontent"
Binance calls for US intervention as Tigran Gambaryan’s detention marks 6 months,2024-08-27 10:22:00,"Binance CEO Richard Teng is urging U.S. intervention as Tigran Gambaryan, an executive at the exchange, reaches six months in deteriorating conditions of Nigerian detention. Binance CEO Richard Teng has urged U.S. authorities and international advocates to intervene as Tigran…"
"DOGS get listed on Bitget’s PoolX platform, short traders expect downfall",2024-08-27 09:52:00,"DOGS, the recently launched TON-based meme coin, has secured a listing on another popular crypto exchange while short traders continue to bet on its price fall. According to a press release on Aug. 27, DOGS has been listed on Bitget’s…"
REDO token spikes 159% in three days following Durov’s arrest,2024-08-27 09:35:00,"The Resistance Dog token, a Ton-based asset, has seen a remarkable surge on the back of increased social media interest following the arrest of Telegram founder Pavel Durov.  On Aug. 25, Resistance Dog (REDO) experienced a sharp breakout from a…"
"Avalanche, Ripple investors attracted by Intel Markets’ presale momentum",2024-08-27 09:00:00,"Avalanche and Ripple investors are turning to Intel Markets, driven by its strong presale momentum. #partnercontent"
Crazy and not that crazy reasons for the Telegram’s founder arrest,2024-08-26 20:59:00,"Telegram founder predicted to face up to 20 years in prison. What’s going on? Pavel Durov, the founder of the Telegram messenger, was detained at Paris-Le Bourget Airport upon exiting a private jet. The entrepreneur, a French citizen, may face…"
"MicroStrategy ETF accumulates $127m in assets, $100m daily volume",2024-08-26 18:26:00,"The newly launched MicroStrategy leveraged ETF, trading under the ticker $MSTX, is rapidly gaining traction on Wall Street. The MSTX ETF has amassed $127 million in assets within just six days of its debut, said Eric Balchunas, senior ETF Analyst…"
DOGS airdrop disrupted Telegram Wallet and exchange services,2024-08-26 15:49:00,Functionality on Telegram Wallet and several crypto exchanges was temporarily disrupted after millions of users rushed to trade DOGS. Telegram Wallet notified the community of an overload on the storage solution as over 10 million Dogs (DOGS) users engaged in…
"Trader who predicted XRP, ETH surges sees a new token with major ROI potential",2024-08-26 11:00:00,"The trader who predicted the surges in Ripple and Ethereum sees a new token with the potential for 1,100% returns in the crypto market. #partnercontent"
Whales accumulated 13m TON while the price was falling,2024-08-26 10:24:00,"The detention of Pavel Durov, the founder and CEO of Telegram, increased the Toncoin selling pressure while large whales continued their accumulation. According to data provided by IntoTheBlock, 92% of the Toncoin (TON) supply is held by whales and investors…"
Crypto community rallies behind Telegram founder Pavel Durov on heels of arrest,2024-08-25 17:55:00,"Movers and shakers within the cryptocurrency community took to social media Sunday to express support for billionaire Pavel Durov after French authorities arrested the Telegram founder at an airport near Paris. According to French authorities, there was a warrant for…"
"SOL, FET, RENDER: Top cryptocurrencies to watch this week",2024-08-25 13:43:00,"A rebound from the broader cryptocurrency market triggered a $170-billion recovery in valuation, spiking the market cap 8% to $2.26 trillion. Here are our top cryptocurrencies to watch this week."
"Telegram founder arrested, Trump and Harris tied on Polymarket, SEC v. Kraken, Binance under legal scrutiny again | Weekly Recap",2024-08-25 11:59:00,Telegram founder Pavel Durov was arrested near Paris; U.S. presidential election odds shift on Polymarket; a judge denied Kraken’s motion to dismiss legal charges; Binance faces fresh legal woes; and spot Bitcoin ETFs saw consecutive days of net inflows. Telegram…
TON and SOL whales invest heavily in DTX Exchange,2024-08-23 18:00:00,"Whales shift focus to DTX Exchange as its presale surpasses $1.5m, highlighting its potential as the next big player in the market amid sluggish price actions from Toncoin and Solana. #partnercontent"
TON and Telegram plan to bring 500m users to Web3 by 2028,2024-08-23 16:32:00,"Bybit, the second-largest cryptocurrency exchange by trading volume, has released a report highlighting the progress of The Open Network in its collaboration with Telegram. According to a press release obtained by crypto.news, the partnership between TON (TON) and Telegram aims…"
TON loses steam; SOL whales storm to DTX amid its hybrid exchange protocol launch,2024-08-23 15:00:00,"DTX Exchange garners attention with its hybrid exchange protocol, while Toncoin loses momentum and Solana eyes a boost from Brazil’s ETF approval. #partnercontent"
"DTX Exchange presale surges with 13,500 new sign-ups from LINK, SOL enthusiasts",2024-08-22 14:00:00,"DTX Exchange’s popularity reaches new heights: viral $1.53 million presale soars with 13,500 new sign-ups from Chainlink and Solana investors. #partnercontent"
"The next big performers of 2024: Ripple, DTX Exchange, Tron",2024-08-22 13:00:00,"Learn more about the potential next big crypto winners of 2024 that could explode soon: Ripple, DTX Exchange, and Tron. #parntercontent"
"Memecoin meltdown: PEPE, SHIB see red, investors bet big on Rollblock",2024-08-22 07:25:00,"As memecoins like Pepe and Shiba Inu struggle with double-digit declines, Rollblock is emerging as the next big crypto contender, surging nearly 110% in its presale. #partnercontent"
Investors flock to Rollblock presale as it surpasses $2.25M,2024-08-21 14:38:00,"Rollblock presale surges to $2.3M, as analysts foresee 100x gains, overshadowing modest ETH and BNB returns. #partnercontent"
Animoca Brands’ gaming platform GAMEE secures funding from Pantera Capital,2024-08-21 10:58:00,"GAMEE, the mobile gaming platform behind the WatBird game, has received an investment from Pantera Capital to expand its presence on The Open Network. Animoca Brands‘ gaming subsidiary, GAMEE, has received an investment from Pantera Capital, a California-based venture capital…"
"DTX presale brings opportunity for major profits as WIF, PEPE whales join",2024-08-20 15:30:00,"Memecoins like PEPE and Dogwifhat saw impressive rallies earlier this year, and experts now predict DTX Exchange could follow suit with a significant surge by the end of August. #partnercontent"
DOGS pre-market price hints at $550 million FDV on launch: Bitget,2024-08-19 17:54:00,"Before the DOGS listing on Aug. 23, Bitget recorded over $4 million in pre-marketing trading for the Telegram-based TON memecoin. Pre-marketing trading is becoming increasingly popular in the crypto space. Platforms list derivatives of yet-to-launch tokens, allowing speculative investors to…"
DTX Exchange joins Ethereum and Tron in hottest crypto race,2024-08-19 15:00:00,"DTX Exchange gains momentum in its 2024 presale as analysts predict 70x growth potential, positioning it as a strong contender against established cryptos like Ethereum and Tron. #partnercontent"
"TON secures top gainer spot with 7% jump, but market signals caution ahead",2024-08-19 07:29:00,"Toncoin’s price jumped by 7% on the morning of Aug. 19, making it the top performer in the crypto market. At the time of writing, Toncoin (TON) was still up 6%, exchanging hands at $6.92 per price data from crypto.news.…"
Experts confident Rollblock will outpace Kaspa and Stellar in race to $1,2024-08-18 20:09:00,"Rollblock is poised to hit $1 thanks to its low market cap and revenue share model, surpassing Kaspa and XLM in potential. #partnercontent"
TON Society launches new program to support early TON developers,2024-08-16 17:38:00,"TON, the blockchain network for the web3 ecosystem in Telegram, has unveiled a new program as it looks to support new projects. Powered by Toncoin (TON) as the native cryptocurrency for governance, staking, and transaction fees, TON is one of…"
"Earnings with old accounts: What is Dogs project, and how does it work?",2024-08-16 09:27:00,"The new mechanics attracted millions of users. What is known about the new Dogs project, which gives out coins for the age of the account? After the success of Notcoin in the Telegram messenger, developers began to launch many applications…"
Telegram mini-app TON Turbo allegedly an exit scam,2024-08-15 19:15:00,"After many users raised concerns about withdrawals, a Telegram mini-app called TON Turbo began scrubbing its digital footprint. TON Turbo, a project built atop The Open Network, offers users so-called Toncoin (TON) mining rigs to generate profits by depositing crypto…"
Bitcoin drops 4% as $156.4m in liquidations hits crypto market,2024-08-12 07:07:00,"Bitcoin, the world’s largest cryptocurrency by market capitalization, has dropped 4% in the last 24 hours amid $155.25 million in liquidations across the crypto market. After holding above the $60,000 level for four consecutive days, Bitcoin (BTC) fell below this…"
TON surges following Binance listing as Minotaurus presale heats up,2024-08-11 18:24:00,"Toncoin soars 15% after Binance listing, hitting $10 as Minotaurus, a crypto-themed game, generates buzz in the crypto world. #pressrelease"
Telegram transforms: From messaging app to blockchain powerhouse,2024-08-10 17:20:00,"Telegram launched as a simple messaging app in 2013. Today, it’s a major player in the cryptocurrency space, integrating the TON blockchain. When brothers Nikolai and Pavel Durov founded Telegram, the startup quickly gained popularity for its emphasis on privacy…"
Hamster Kombat team reveals how to earn even more inside the game,2024-08-08 15:43:00,The Hamster Kombat team explained how to increase the airdrop rewards and shared new game updates. Hamster Kombat developers have opened up the opportunity for players to receive more in-game keys daily — up to 17. One of the keys…
Telegram mini-games to get a boost with Pixelverse and Azur Games,2024-08-08 14:17:00,Web3 gaming platform Pixelverse has announced a strategic partnership with mobile game studio Azur Games to enhance the gameplay experience of Telegram mini-games.  This collaboration will introduce a new mobile game on the Pixelverse platform featuring characters from the Pixelverse…
top meme coins by market capitalization,Inconnu,"Top new meme coins The meme coins list above are not the only tokens to look out for. This part of the market is constantly growing, and some new ones have become sensations in the crypto landscape. So, it’s a…"
